strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
KY415992.1	Homo sapiens/Haiti-0078/2014	White_2017	NCBI	2014-06-11	Haiti	2	2_III	0	1	0	1	2014	4	4	4
KX702403.1	Haiti-1/2016	Iovine_2016	NCBI	2016-02-05	Haiti	2	2_III	0	1	0	1	2016	1	1	1
KF704354.1	Cuba_A15_1981	Rodriguez-Roche_2014	NCBI	1981-XX-XX	Cuba	2	2_IV	0	1	0	0	1981	5	5	5
KF704355.1	Cuba_A132_1981	Rodriguez-Roche_2014	NCBI	1981-XX-XX	Cuba	2	2_IV	0	1	0	0	1981	5	5	5
KF704356.1	Cuba_A115_1981	Rodriguez-Roche_2014	NCBI	1981-XX-XX	Cuba	2	2_IV	0	1	0	0	1981	5	5	5
KF704357.1	Cuba_A169_1981	Rodriguez-Roche_2014	NCBI	1981-XX-XX	Cuba	2	2_IV	0	1	0	0	1981	5	5	5
KF704358.1	Cuba_A35_1981	Rodriguez-Roche_2014	NCBI	1981-XX-XX	Cuba	2	2_IV	0	1	0	0	1981	5	5	5
KF955359.1	DENV-2/PR/BID-V586/2006	Zody_2014	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
KF955360.1	DENV-2/PR/BID-V590/2006	Zody_2014	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
KF955363.1	DENV-2/PR/BID-V856/1986	Zody_2014	NCBI	1986-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1986	5	5	5
KF955364.1	DENV-2/PR/BID-V1037/2006	Zody_2014	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
KF955371.1	DENV-2/PR/BID-V1366/1994	Zody_2014	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
KF955372.1	DENV-2/PR/BID-V1406/1997	Zody_2014	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
KF955373.1	DENV-2/PR/BID-V1408/1997	Zody_2014	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU920836.1	MAR-Jun-05	Dussart_2014	NCBI	2005-06-XX	Martinique	2	2_III	0	1	0	0	2005	5	5	5
EU920837.1	MAR-Aug-05	Dussart_2014	NCBI	2005-08-XX	Martinique	2	2_III	0	1	0	0	2005	5	5	5
EU920839.1	MAR-Sep-05	Dussart_2014	NCBI	2005-09-XX	Martinique	2	2_III	0	1	0	0	2005	5	5	5
EU920841.1	MAR-Oct-05	Dussart_2014	NCBI	2005-10-XX	Martinique	2	2_III	0	1	0	0	2005	5	5	5
EU920843.1	MAR-Nov-05	Dussart_2014	NCBI	2005-11-XX	Martinique	2	2_III	0	1	0	0	2005	5	5	5
EU920849.1	GUA-Sep-06	Dussart_2014	NCBI	2006-09-XX	Guadeloupe	2	2_III	0	1	0	0	2006	2	2	2
EU920850.1	GUA-Oct-06	Dussart_2014	NCBI	2006-10-XX	Guadeloupe	2	2_III	0	1	0	0	2006	2	2	2
JX966380.1	DENV2-PR159	Khoo_2013	NCBI	1969-XX-XX	Puerto-Rico	2	2_I	0	1	0	0	1969	2	2	2
GQ398269.1	DENV-2/PR/50DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III_related	0	1	0	0	1994	58	58	58
GQ398270.1	DENV-2/PR/2DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398271.1	DENV-2/PR/15DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398272.1	DENV-2/PR/49DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398273.1	DENV-2/PR/8DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398274.1	DENV-2/PR/23DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398275.1	DENV-2/PR/33DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398276.1	DENV-2/PR/26DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398277.1	DENV-2/PR/38DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398278.1	DENV-2/PR/40DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398279.1	DENV-2/PR/24DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398280.1	DENV-2/PR/39DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398281.1	DENV-2/PR/27DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398282.1	DENV-2/PR/35DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398283.1	DENV-2/PR/37DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398284.1	DENV-2/PR/36DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398285.1	DENV-2/PR/12DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398286.1	DENV-2/PR/42DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398287.1	DENV-2/PR/46DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398288.1	DENV-2/PR/10DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398289.1	DENV-2/PR/30DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398290.1	DENV-2/PR/31DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398291.1	DENV-2/PR/29DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398292.1	DENV-2/PR/6DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398293.1	DENV-2/PR/43DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398294.1	DENV-2/PR/45DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398295.1	DENV-2/PR/14DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398296.1	DENV-2/PR/44DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398297.1	DENV-2/PR/21DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398298.1	DENV-2/PR/16DN/1995	Christenbury_2010	NCBI	1995-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1995	17	17	17
GQ398299.1	DENV-2/PR/25DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398300.1	DENV-2/PR/9DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398301.1	DENV-2/PR/17DN/1995	Christenbury_2010	NCBI	1995-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1995	17	17	17
GQ398302.1	DENV-2/PR/47DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398303.1	DENV-2/PR/34DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398304.1	DENV-2/PR/4DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398305.1	DENV-2/PR/5DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398306.1	DENV-2/PR/22DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398307.1	DENV-2/PR/19DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398308.1	DENV-2/PR/3DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398309.1	DENV-2/PR/1DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398310.1	DENV-2/PR/48DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398311.1	DENV-2/PR/6780DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398312.1	DENV-2/PR/28DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398313.1	DENV-2/PR/11DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ398314.1	DENV-2/PR/13DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
GQ868600.1	DENV-2/PR/BID-V3367/1969	Henn_2009	NCBI	1969-XX-XX	Puerto-Rico	2	2_I	0	1	0	0	1969	2	2	2
GQ199892.1	DENV-2/JM/BID-V2963/2007	Henn_2009	NCBI	2007-XX-XX	Jamaica	2	2_III	0	1	0	0	2007	1	1	1
FJ898451.1	DENV-2/DO/BID-V2955/2003	Henn_2009	NCBI	2003-XX-XX	Dominican-Republic	2	2_III	0	1	0	0	2003	1	1	1
FJ898460.1	DENV-2/KN/BID-V2951/2001	Henn_2009	NCBI	2001-XX-XX	Saint-Kitts-and-Nevis	2	2_III	0	1	0	0	2001	1	1	1
EU056812.1	1328	Vasilakis_2008	NCBI	1977-XX-XX	Puerto-Rico	2	2_I	0	1	0	0	1977	1	1	1
EU726770.1	DENV-2/US/BID-V1440/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU781135.1	DENV-2/US/BID-V1442/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU660398.1	DENV-2/US/BID-V1061/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU660399.1	DENV-2/US/BID-V1372/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1995	17	17	17
EU660400.1	DENV-2/US/BID-V1388/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU677141.1	DENV-2/US/BID-V1424/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU677142.1	DENV-2/US/BID-V1425/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU677143.1	DENV-2/US/BID-V1426/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU677144.1	DENV-2/US/BID-V1427/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU677145.1	DENV-2/US/BID-V1428/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU677146.1	DENV-2/US/BID-V1431/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU677147.1	DENV-2/US/BID-V1432/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687199.1	DENV-2/US/BID-V1482/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687212.1	DENV-2/US/BID-V1387/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU687213.1	DENV-2/US/BID-V1434/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687214.1	DENV-2/US/BID-V1435/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687215.1	DENV-2/US/BID-V1436/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687216.1	DENV-2/US/BID-V1439/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU687217.1	DENV-2/US/BID-V1441/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU687222.1	DENV-2/US/BID-V1461/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2000	20	20	20
EU687223.1	DENV-2/US/BID-V1462/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2000	20	20	20
EU687224.1	DENV-2/US/BID-V1463/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2000	20	20	20
EU687225.1	DENV-2/US/BID-V1464/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2000	20	20	20
EU687227.1	DENV-2/US/BID-V1467/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU687228.1	DENV-2/US/BID-V1468/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU687229.1	DENV-2/US/BID-V1469/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU687230.1	DENV-2/US/BID-V1470/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU687231.1	DENV-2/US/BID-V1471/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU687232.1	DENV-2/US/BID-V1472/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU687235.1	DENV-2/US/BID-V1483/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687236.1	DENV-2/US/BID-V1484/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687237.1	DENV-2/US/BID-V1486/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687238.1	DENV-2/US/BID-V1487/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687240.1	DENV-2/US/BID-V1492/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687241.1	DENV-2/US/BID-V1493/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2003	17	17	17
EU687242.1	DENV-2/US/BID-V1494/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687243.1	DENV-2/US/BID-V1495/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687244.1	DENV-2/US/BID-V1496/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU687245.1	DENV-2/US/BID-V1497/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU596485.1	DENV-2/US/BID-V1378/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU596486.1	DENV-2/US/BID-V1385/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU596487.1	DENV-2/US/BID-V1394/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU596488.1	DENV-2/US/BID-V1410/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2007	7	7	7
EU596489.1	DENV-2/US/BID-V1411/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2007	7	7	7
EU596490.1	DENV-2/US/BID-V1412/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2007	7	7	7
EU596491.1	DENV-2/US/BID-V1413/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2007	7	7	7
EU569703.1	DENV-2/US/BID-V1055/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU569704.1	DENV-2/US/BID-V1163/1986	Henn_2008	NCBI	1986-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1986	5	5	5
EU569705.1	DENV-2/US/BID-V1356/1993	Henn_2008	NCBI	1993-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1993	6	6	6
EU569706.1	DENV-2/US/BID-V1367/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1995	17	17	17
EU569707.1	DENV-2/US/BID-V1368/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1995	17	17	17
EU569708.1	DENV-2/US/BID-V1373/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1995	17	17	17
EU569709.1	DENV-2/US/BID-V1376/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU569710.1	DENV-2/US/BID-V1383/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU569711.1	DENV-2/US/BID-V1392/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU569712.1	DENV-2/US/BID-V1393/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU569713.1	DENV-2/US/BID-V1395/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569714.1	DENV-2/US/BID-V1396/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569715.1	DENV-2/US/BID-V1397/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569716.1	DENV-2/US/BID-V1398/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569717.1	DENV-2/US/BID-V1399/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569718.1	DENV-2/US/BID-V1401/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569719.1	DENV-2/US/BID-V1404/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU569720.1	DENV-2/US/BID-V1409/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1997	10	10	10
EU529693.1	DENV-2/US/BID-V1046/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2004	24	24	24
EU529694.1	DENV-2/US/BID-V1057/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU529695.1	DENV-2/US/BID-V1058/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU529700.1	DENV-2/US/BID-V1085/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU529701.1	DENV-2/US/BID-V1087/1991	Henn_2008	NCBI	1991-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1991	2	2	2
EU529706.1	DENV-2/US/BID-V585/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482544.1	DENV-2/US/BID-V1031/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482545.1	DENV-2/US/BID-V1032/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482546.1	DENV-2/US/BID-V1033/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482547.1	DENV-2/US/BID-V1034/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482548.1	DENV-2/US/BID-V1035/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482549.1	DENV-2/US/BID-V1036/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482550.1	DENV-2/US/BID-V1038/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482551.1	DENV-2/US/BID-V1039/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482552.1	DENV-2/US/BID-V1040/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482553.1	DENV-2/US/BID-V1041/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482554.1	DENV-2/US/BID-V1042/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482556.1	DENV-2/US/BID-V1045/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU482557.1	DENV-2/US/BID-V1048/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU482560.1	DENV-2/US/BID-V1052/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482561.1	DENV-2/US/BID-V1054/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1996	18	18	18
EU482562.1	DENV-2/US/BID-V1060/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482565.1	DENV-2/US/BID-V1084/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482568.1	DENV-2/US/BID-V1164/1986	Henn_2008	NCBI	1986-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1986	5	5	5
EU482569.1	DENV-2/US/BID-V1165/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482570.1	DENV-2/US/BID-V1166/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482571.1	DENV-2/US/BID-V1167/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482572.1	DENV-2/US/BID-V1168/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482573.1	DENV-2/US/BID-V1169/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482574.1	DENV-2/US/BID-V1170/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482575.1	DENV-2/US/BID-V1171/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482576.1	DENV-2/US/BID-V1172/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482577.1	DENV-2/US/BID-V1174/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1987	11	11	11
EU482578.1	DENV-2/US/BID-V1175/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1988	4	4	4
EU482579.1	DENV-2/US/BID-V1176/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1988	4	4	4
EU482580.1	DENV-2/US/BID-V1177/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482581.1	DENV-2/US/BID-V1178/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482582.1	DENV-2/US/BID-V1179/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482583.1	DENV-2/US/BID-V1180/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482584.1	DENV-2/US/BID-V1181/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482585.1	DENV-2/US/BID-V1182/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482586.1	DENV-2/US/BID-V1183/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1990	8	8	8
