strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
KC692507.1	HNRG14076	Tittarelli_2014	NCBI	2009-04-23	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692499.1	HNRG13154	Tittarelli_2014	NCBI	2009-03-31	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692503.1	HNRG13561	Tittarelli_2014	NCBI	2009-04-14	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692497.1	HNRG12560	Tittarelli_2014	NCBI	2009-03-02	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692498.1	HNRG12589	Tittarelli_2014	NCBI	2009-03-03	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692510.1	HNRG15417	Tittarelli_2014	NCBI	2009-05-28	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692502.1	HNRG13405	Tittarelli_2014	NCBI	2009-04-09	Argentina	1	1_V	0	0	0	1	2009	16	16	10
KC692496.1	HNRG12447	Tittarelli_2014	NCBI	2009-02-19	Argentina	1	1_V	0	0	0	1	2009	16	16	10
LC436667.1	B17-1387	Suzuki_2020	NCBI	2017-10-XX	Bangladesh	1	1_III_related	0	0	0	0	2017	11	11	10
LC436668.1	B17-1547	Suzuki_2020	NCBI	2017-11-XX	Bangladesh	1	1_III_related	0	0	0	0	2017	11	11	10
FJ850071.1	DENV-1/BR/BID-V2375/2000	Henn_2009	NCBI	2000-XX-XX	Brazil	1	1_V	0	0	0	0	2000	11	10	10
JX669472.1	70523/BR-PE/00	Silva_2013	NCBI	2000-XX-XX	Brazil	1	1_V	0	0	0	0	2000	11	10	10
FJ850070.1	DENV-1/BR/BID-V2374/2000	Henn_2009	NCBI	2000-XX-XX	Brazil	1	1_V	0	0	0	0	2000	11	10	10
KF672763.1	66694/BR/ES/2000	Nogueira_2013	NCBI	2000-XX-XX	Brazil	1	1_V	0	0	0	0	2000	11	10	10
DH150	SP 194762	Ott_2022	Yale	2000-XX-XX	Brazil	1	1_V	0	0	0	0	2000	11	10	10
FJ850073.1	DENV-1/BR/BID-V2378/2001	Henn_2009	NCBI	2001-XX-XX	Brazil	1	1_V	0	0	0	0	2001	14	12	10
KF672764.1	68826/BR/RJ/2001	Nogueira_2013	NCBI	2001-XX-XX	Brazil	1	1_V	0	0	0	0	2001	14	12	10
AF513110.1	BR/01-MR	dos Santos_2003	NCBI	2001-XX-XX	Brazil	1	1_V	0	0	0	0	2001	14	12	10
JX669473.1	74488/BR-PE/01	Silva_2013	NCBI	2001-XX-XX	Brazil	1	1_V	0	0	0	0	2001	14	12	10
FJ850081.1	DENV-1/BR/BID-V2389/2004	Henn_2009	NCBI	2004-XX-XX	Brazil	1	1_V	0	0	0	0	2004	11	11	10
FJ850084.1	DENV-1/BR/BID-V2392/2005	Henn_2009	NCBI	2005-XX-XX	Brazil	1	1_V	0	0	0	0	2005	12	11	10
FJ850087.1	DENV-1/BR/BID-V2395/2006	Henn_2009	NCBI	2006-XX-XX	Brazil	1	1_V	0	0	0	0	2006	32	31	10
MT862854.1	707	Wallau_2020	NCBI	2008-05-07	Brazil	1	1_V	0	0	0	1	2008	36	16	10
KP188539.1	DENV1_BR/SJRP/17/2010	Vedovello_2016	NCBI	2010-10-13	Brazil	1	1_V	0	0	0	1	2010	48	37	10
KP188544.1	DENV1_BR/SJRP/509/2012	Vedovello_2016	NCBI	2012-03-16	Brazil	1	1_V	0	0	0	1	2012	40	37	10
KP188567.1	BR/SJRP/1107/2013	Vedovello_2016	NCBI	2013-02-26	Brazil	1	1_V	0	0	0	1	2013	18	13	10
KP188546.1	DENV1_BR/SJRP/778/2013	Vedovello_2016	NCBI	2013-02-04	Brazil	1	1_V	0	0	0	1	2013	18	13	10
KP188547.1	DENV1_BR/SJRP/807/2013	Vedovello_2016	NCBI	2013-01-05	Brazil	1	1_V	0	0	0	1	2013	18	13	10
MT862873.1	954	Wallau_2020	NCBI	2018-10-01	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862874.1	810	Wallau_2020	NCBI	2018-06-07	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862862.1	641	Wallau_2020	NCBI	2018-04-21	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862878.1	832	Wallau_2020	NCBI	2018-06-01	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862894.1	640	Wallau_2020	NCBI	2018-04-22	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MW208044.1	USP-CB-54	Brito_2020	NCBI	2018-11-18	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862889.1	634	Wallau_2020	NCBI	2018-04-21	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862877.1	854	Wallau_2020	NCBI	2018-06-16	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862879.1	782	Wallau_2020	NCBI	2018-05-18	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT862871.1	761	Wallau_2020	NCBI	2018-05-26	Brazil	1	1_V	0	0	0	1	2018	41	41	10
MT929532.1	OPAS43	Adelino_2021	NCBI	2019-01-17	Brazil	1	1_V	0	0	0	1	2019	229	228	10
MT862870.1	1287	Wallau_2020	NCBI	2019-05-06	Brazil	1	1_V	0	0	0	1	2019	229	228	10
MT929530.1	OPAS41	Adelino_2021	NCBI	2019-01-16	Brazil	1	1_V	0	0	0	1	2019	229	228	10
ON426293.1	NS8014	Sacchi_2022	NCBI	2020-02-09	Brazil	1	1_V	0	0	0	1	2020	24	24	10
ON426325.1	RNA43778	Sacchi_2022	NCBI	2020-02-25	Brazil	1	1_V	0	0	0	1	2020	24	24	10
ON426328.1	RNA44260	Sacchi_2022	NCBI	2020-04-04	Brazil	1	1_V	0	0	0	1	2020	24	24	10
ON426327.1	RNA43933	Sacchi_2022	NCBI	2020-03-02	Brazil	1	1_V	0	0	0	1	2020	24	24	10
ON426310.1	NS9487	Sacchi_2022	NCBI	2021-04-13	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426351.1	RP06	Sacchi_2022	NCBI	2021-04-04	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426353.1	RP08	Sacchi_2022	NCBI	2021-04-20	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426312.1	NS9654	Sacchi_2022	NCBI	2021-04-16	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426265.1	NS10084	Sacchi_2022	NCBI	2021-05-25	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426261.1	46425	Sacchi_2022	NCBI	2021-04-26	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426301.1	NS9197	Sacchi_2022	NCBI	2021-03-16	Brazil	1	1_V	0	0	0	1	2021	85	85	10
ON426343.1	RNA48633	Sacchi_2022	NCBI	2022-02-25	Brazil	1	1_V	0	0	0	1	2022	174	174	11
OQ605993.1	NS11554R	Sacchi_2023	NCBI	2022-04-06	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON632064.1	49175	Sacchi_2022	NCBI	2022-04-09	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON632041.1	48840	Sacchi_2022	NCBI	2022-03-17	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON426268.1	NS10682	Sacchi_2022	NCBI	2022-01-13	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON632104.1	NS11566	Sacchi_2022	NCBI	2022-04-04	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON632072.1	49286	Sacchi_2022	NCBI	2022-04-12	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON632088.1	NS11361	Sacchi_2022	NCBI	2022-03-19	Brazil	1	1_V	0	0	0	1	2022	174	174	11
ON426285.1	NS11131	Sacchi_2022	NCBI	2022-02-23	Brazil	1	1_V	0	0	0	1	2022	174	174	11
MT261952.1	IP159	Letizia_2020	NCBI	2017-11-09	Burkina-Faso	1	1_III_related	0	0	0	1	2017	30	29	10
MT261954.1	IP314	Letizia_2020	NCBI	2017-11-02	Burkina-Faso	1	1_III_related	0	0	0	1	2017	30	29	10
JN819423.1	DENV-1/KH/BID-V1982/2001	Henn_2011	NCBI	2001-XX-XX	Cambodia	1	1_I	0	0	0	0	2001	12	12	10
KF955406.1	DENV-1/KH/BID-V2373/2001	Zody_2014	NCBI	2001-XX-XX	Cambodia	1	1_I	0	0	0	0	2001	12	12	10
FJ639670.1	DENV-1/KH/BID-V1979/2001	Henn_2009	NCBI	2001-XX-XX	Cambodia	1	1_I	0	0	0	0	2001	12	12	10
FJ639673.1	DENV-1/KH/BID-V1984/2001	Henn_2009	NCBI	2001-XX-XX	Cambodia	1	1_I	0	0	0	0	2001	12	12	10
FJ639672.1	DENV-1/KH/BID-V1983/2001	Henn_2009	NCBI	2001-XX-XX	Cambodia	1	1_I	0	0	0	0	2001	12	12	10
GQ868618.1	DENV-1/KH/BID-V1990/2003	Henn_2009	NCBI	2003-XX-XX	Cambodia	1	1_I	0	0	0	0	2003	23	23	10
FJ639680.1	DENV-1/KH/BID-V1995/2003	Henn_2009	NCBI	2003-XX-XX	Cambodia	1	1_I	0	0	0	0	2003	23	23	10
FJ639676.1	DENV-1/KH/BID-V1988/2003	Henn_2009	NCBI	2003-XX-XX	Cambodia	1	1_I	0	0	0	0	2003	23	23	10
FJ639684.1	DENV-1/KH/BID-V2000/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	1	1_I	0	0	0	0	2005	15	15	10
GU131923.1	DENV-1/IPC/BID-V3918/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	1	1_I	0	0	0	0	2005	15	15	10
GQ868639.1	DENV-1/IPC/BID-V3925/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	1	1_I	0	0	0	0	2006	32	32	10
GU131890.1	DENV-1/IPC/BID-V3780/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	1	1_I	0	0	0	0	2006	32	32	10
GU131889.1	DENV-1/IPC/BID-V3779/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	1	1_I	0	0	0	0	2006	32	32	10
GU131888.1	DENV-1/IPC/BID-V3776/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	1	1_I	0	0	0	0	2006	32	32	10
HM181940.1	DENV-1/KH/BID-V4238/2006	Henn_2010	NCBI	2006-XX-XX	Cambodia	1	1_I	0	0	0	0	2006	32	32	10
JQ287665.1	DENV-1/KH/BID-V4248/2007	Henn_2012	NCBI	2007-XX-XX	Cambodia	1	1_I	0	0	0	0	2007	72	72	10
GU131893.1	DENV-1/IPC/BID-V3785/2007	Henn_2009	NCBI	2007-XX-XX	Cambodia	1	1_I	0	0	0	0	2007	72	72	10
HM181959.1	DENV-1/KH/BID-V4262/2007	Henn_2010	NCBI	2007-XX-XX	Cambodia	1	1_I	0	0	0	0	2007	72	72	10
HM181954.1	DENV-1/KH/BID-V4257/2007	Henn_2010	NCBI	2007-XX-XX	Cambodia	1	1_I	0	0	0	0	2007	72	72	10
HM181952.1	DENV-1/KH/BID-V4253/2007	Henn_2010	NCBI	2007-XX-XX	Cambodia	1	1_I	0	0	0	0	2007	72	72	10
GU131921.1	DENV-1/IPC/BID-V3914/2008	Henn_2009	NCBI	2008-XX-XX	Cambodia	1	1_I	0	0	0	0	2008	40	40	10
ON908219.1	19XN14467_D1	Su_2022	NCBI	2019-06-13	Cambodia	1	1_I	0	0	0	1	2019	104	12	11
ON911333.1	19XN14467_D1	Su_2022	NCBI	2019-06-13	Cambodia	1	1_I	0	0	0	1	2019	104	12	11
ON867003.1	19XN12211_D1_KHM	Su_2022	NCBI	2019-05-24	Cambodia	1	1_I	0	0	0	1	2019	104	12	11
ON908218.1	19XN12211_D1	Su_2022	NCBI	2019-05-24	Cambodia	1	1_I	0	0	0	1	2019	104	12	11
ON907577.1	19XN14467_D1_KHM	Su_2022	NCBI	2019-06-13	Cambodia	1	1_I	0	0	0	1	2019	104	12	11
OL411497.1	109-0245_2020-03-04	Lay_2021	NCBI	2020-03-XX	Cambodia	1	1_I	0	0	0	0	2020	30	29	10
OK159968.1	RR031_110_SERa_31060_reads_nh	Bohl_2021	NCBI	2020-01-XX	Cambodia	1	1_I	0	0	0	0	2020	30	29	10
OK159961.1	109-0230_L001_56781_reads_nh	Bohl_2021	NCBI	2020-02-XX	Cambodia	1	1_I	0	0	0	0	2020	30	29	10
MN886921.1	GZ8H/2019136/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886920.1	GZ8H/2019135/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886919.1	GZ8H/2019134/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886915.1	GZ8H/2019117/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886923.1	GZ8H/2019138/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886922.1	GZ8H/2019137/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886918.1	GZ8H/2019133/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886916.1	GZ8H/2019118/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886917.1	GZ8H/2019119/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
MN886924.1	GZ8H/2019139/2006/I	Hong_2020	NCBI	2006-12-30	China	1	1_I	0	0	0	1	2006	15	10	10
KF971870.1	CHN/GuangDong/ZhongShan/Guzhen01/2013	Wu_2014	NCBI	2013-08-23	China	1	1_I	0	0	0	1	2013	61	43	10
MN886903.1	GZ8H/2019061/2013/I	Zhao_2020	NCBI	2013-12-30	China	1	1_I	0	0	0	1	2013	61	43	10
MN886907.1	GZ8H/2019078/2013/I	Zhao_2020	NCBI	2013-12-30	China	1	1_I	0	0	0	1	2013	61	43	10
KF971871.1	CHN/GuangDong/ZhongShan/Henglan01/2013	Wu_2014	NCBI	2013-08-23	China	1	1_I	0	0	0	1	2013	61	43	10
MN886890.1	GZ8H/2019046/2014/I	Zhao_2020	NCBI	2014-11-30	China	1	1_I	0	0	0	1	2014	167	94	10
OK562731.1	guangzhou2014-1	Chen_2021	NCBI	2014-09-26	China	1	1_III_related	0	0	0	1	2014	167	94	10
MN886849.1	GZ8H/2019025/2014/I	Zhao_2020	NCBI	2014-11-30	China	1	1_III_related	0	0	0	1	2014	167	94	10
MN018308.1	D14019	Wu_2020	NCBI	2014-08-29	China	1	1_III_related	0	0	0	1	2014	167	94	10
KY672939.1	DENV-1/China/YN/DGRL-49/2014/	Hu_2019	NCBI	2014-08-13	China	1	1_I	0	0	0	1	2014	167	94	10
MN886871.1	GZ8H/2019072/2014/I	Zhao_2020	NCBI	2014-11-30	China	1	1_III_related	0	0	0	1	2014	167	94	10
MN018299.1	D14063	Wu_2020	NCBI	2014-09-24	China	1	1_I	0	0	0	1	2014	167	94	10
MN886880.1	GZ8H/2019016/2014/I	Zhao_2020	NCBI	2014-11-30	China	1	1_I	0	0	0	1	2014	167	94	10
MN886878.1	GZ8H/2019095/2014/I	Zhao_2020	NCBI	2014-11-30	China	1	1_III_related	0	0	0	1	2014	167	94	10
MN886873.1	GZ8H/2019076/2014/I	Zhao_2020	NCBI	2014-11-30	China	1	1_III_related	0	0	0	1	2014	167	94	10
KY672935.1	DENV-1/China/YN/GM1503/2015/	Hu_2019	NCBI	2015-10-17	China	1	1_I	0	0	0	1	2015	148	81	10
MN018317.1	D16048	Wu_2020	NCBI	2016-09-01	China	1	1_I	0	0	0	1	2016	61	44	10
MN018318.1	D16061	Wu_2020	NCBI	2016-09-06	China	1	1_IV	0	0	0	1	2016	61	44	10
MN018288.1	D16001	Wu_2020	NCBI	2016-01-05	China	1	1_I	0	0	0	1	2016	61	44	10
MN018306.1	D17090	Wu_2020	NCBI	2017-08-16	China	1	1_I	0	0	0	1	2017	177	97	10
MN886834.1	GZ8H/2019102/2017/I	Zhao_2020	NCBI	2017-11-30	China	1	1_I	0	0	0	1	2017	177	97	10
MN869911.1	GZ8H/2019010/2018/I	Zhao_2020	NCBI	2018-11-30	China	1	1_I	0	0	0	1	2018	89	57	10
MN869904.1	GZ8H/2019002/2018/I	Zhao_2020	NCBI	2018-11-30	China	1	1_I	0	0	0	1	2018	89	57	10
MN869906.1	GZ8H/2019005/2018/I	Zhao_2020	NCBI	2018-11-30	China	1	1_I	0	0	0	1	2018	89	57	10
ON908213.1	19XN14843_D1	Su_2022	NCBI	2019-06-21	China	1	1_I	0	0	0	1	2019	210	172	10
MN923087.1	19XN26289	Su_2020	NCBI	2019-10-19	China	1	1_I	0	0	0	1	2019	210	172	10
MW261844.1	GZ8H/2019141/2019/I	Zhao_2021	NCBI	2019-11-30	China	1	1_I	0	0	0	1	2019	210	172	10
ON868498.1	19XN14467_D1_KHM	Su_2022	NCBI	2019-06-13	China	1	1_I	0	0	0	1	2019	210	172	10
MN923078.1	19XN23639	Su_2020	NCBI	2019-09-20	China	1	1_I	0	0	0	1	2019	210	172	10
MN923086.1	19XN26154	Su_2020	NCBI	2019-10-18	China	1	1_III_related	0	0	0	1	2019	210	172	10
KJ189304.1	DENV-1/CO/BID-V7292/2005	Zody_2014	NCBI	2005-XX-XX	Colombia	1	1_V	0	0	0	0	2005	14	14	10
GQ868562.1	DENV-1/CO/BID-V3380/2005	Henn_2009	NCBI	2005-XX-XX	Colombia	1	1_V	0	0	0	0	2005	14	14	10
MF797878.1	DENV1/EC/Esmeraldas/210/2014	Wise_2017	NCBI	2014-02-17	Ecuador	1	1_V	0	0	0	1	2014	35	2	10
MN449013.1	D1-Ecuador-TD-00043S-10629-2014-04-16	Berry_2020	NCBI	2014-04-16	Ecuador	1	1_V	0	0	0	1	2014	35	2	10
KY474305.1	00099-S	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	1	1_V	0	0	0	0	2014	35	33	10
KY474306.1	TD-00087-P	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	1	1_V	0	0	0	0	2014	35	33	10
MN449009.1	D1-Ecuador-00222-P-12903-2015-04-16	Berry_2020	NCBI	2015-04-16	Ecuador	1	1_V	0	0	0	1	2015	15	15	10
MN449008.1	D1-Ecuador-00239-P-12906-2015-05-07	Berry_2020	NCBI	2015-05-07	Ecuador	1	1_V	0	0	0	1	2015	15	15	10
MN449016.1	D1-Ecuador-00219-P-12902-2015-04-08	Berry_2020	NCBI	2015-04-08	Ecuador	1	1_V	0	0	0	1	2015	15	15	10
MN449011.1	D1-Ecuador-00229-P-12905-2015-04-22	Berry_2020	NCBI	2015-04-22	Ecuador	1	1_V	0	0	0	1	2015	15	15	10
MN449014.1	D1-Ecuador-00225-P-12904-2015-04-20	Berry_2020	NCBI	2015-04-20	Ecuador	1	1_V	0	0	0	1	2015	15	15	10
MN449012.1	D1-Ecuador-00248-P-12907-2015-05-12	Berry_2020	NCBI	2015-05-12	Ecuador	1	1_V	0	0	0	1	2015	15	15	10
OQ339085.1	THSTI-TRC-DENV1-20	Kumar_2023	NCBI	2005-07-13	India	1	1_III_related	0	0	0	1	2005	40	36	10
OP809580.1	THSTI-TRC-DENV1-17	Agrawal_2022	NCBI	2005-07-13	India	1	1_III_related	0	0	0	1	2005	40	36	10
ON799266.1	THSTI-TRC-DENV1-09	Maurya_2022	NCBI	2005-07-11	India	1	1_unassigned	0	0	0	1	2005	40	36	10
OP310803.1	THSTI-TRC-DENV1-08	Agrawal_2021	NCBI	2005-07-11	India	1	1_III_related	0	0	0	1	2005	40	36	10
MK858135.2	FT_DNS1_442_S18_R3	Pattabiraman_2020	NCBI	2016-10-20	India	1	1_III_related	0	0	0	1	2016	75	49	10
MK858120.2	FT_J114_S25_R2	Pattabiraman_2020	NCBI	2016-08-06	India	1	1_III_related	0	0	0	1	2016	75	49	10
MK858122.1	FT_J104_S21_R	Pattabiraman_2020	NCBI	2016-08-07	India	1	1_III_related	0	0	0	1	2016	75	49	10
MK858137.1	FT_DNS1_323_S15_R3	Pattabiraman_2020	NCBI	2016-10-07	India	1	1_III_related	0	0	0	1	2016	75	49	10
MH891767.1	MCVR0543AC/2017	Sabeena_2019	NCBI	2017-04-26	India	1	1_III_related	0	0	0	1	2017	27	21	11
MH891771.1	MCVR1715AD/2017	Sabeena_2019	NCBI	2017-10-22	India	1	1_III_related	0	0	0	1	2017	27	21	11
MZ312928.1	FT_MD_190_R4_DENV1D_III_India	Jagtap_2021	NCBI	2018-10-25	India	1	1_III_related	0	0	0	1	2018	27	27	10
MZ312923.1	FT_MD_112_R4_DENV1D_III_India	Jagtap_2021	NCBI	2018-08-27	India	1	1_III_related	0	0	0	1	2018	27	27	10
MZ312929.1	FT_MD_191_R4_DENV1D_III_India	Jagtap_2021	NCBI	2018-10-25	India	1	1_III_related	0	0	0	1	2018	27	27	10
MZ312927.1	FT_MD_169_R4_DENV1D_III_India	Jagtap_2021	NCBI	2018-09-28	India	1	1_III_related	0	0	0	1	2018	27	27	10
AB189121.1	98901530_DF_DV-1	Dewi_2004	NCBI	1998-XX-XX	Indonesia	1	1_IV	0	0	0	0	1998	11	11	10
AB189120.1	98901518_DHF_DV-1	Dewi_2004	NCBI	1998-XX-XX	Indonesia	1	1_IV	0	0	0	0	1998	11	11	10
KC762654.1	MKS-0077	Sasmono_2015	NCBI	2007-07-24	Indonesia	1	1_I	0	0	0	1	2007	31	31	10
KC762650.1	MKS-0109	Sasmono_2015	NCBI	2007-06-13	Indonesia	1	1_I	0	0	0	1	2007	31	31	10
KC762638.1	MKS-2004	Sasmono_2015	NCBI	2008-02-06	Indonesia	1	1_I	0	0	0	1	2008	41	41	10
KC762622.1	MKS-2200	Sasmono_2015	NCBI	2008-04-09	Indonesia	1	1_I	0	0	0	1	2008	41	41	10
KC762633.1	MKS-2216	Sasmono_2015	NCBI	2008-04-18	Indonesia	1	1_I	0	0	0	1	2008	41	41	10
KC762640.1	MKS-2029	Sasmono_2015	NCBI	2008-08-04	Indonesia	1	1_IV	0	0	0	1	2008	41	41	10
KC762648.1	MKS-2194	Sasmono_2015	NCBI	2008-04-07	Indonesia	1	1_I	0	0	0	1	2008	41	41	10
KC762639.1	MKS-WS81	Sasmono_2015	NCBI	2010-04-06	Indonesia	1	1_I	0	0	0	1	2010	11	8	10
KC762647.1	MKS-WS72	Sasmono_2015	NCBI	2010-03-03	Indonesia	1	1_I	0	0	0	1	2010	11	8	10
KC762642.1	MKS-WS88	Sasmono_2015	NCBI	2010-07-08	Indonesia	1	1_I	0	0	0	1	2010	11	8	10
KU509261.1	DENV1-3746	Shihada_2017	NCBI	2010-XX-XX	Indonesia	1	1_IV	0	0	0	0	2010	11	3	10
LC335874.1	YP11/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-04	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335879.1	YP18/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-04	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC011945.1	D1/Hu/Saitama/NIID100/2014	Tajima_2014	NCBI	2014-08-20	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335872.1	YP04/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-04	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335881.1	SCP17/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-05	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335878.1	MJ09/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-05	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335876.1	MJ06/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-05	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335880.1	NYC02/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-04	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335873.1	YP10/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-04	Japan	1	1_I	0	0	0	1	2014	17	13	10
LC335877.1	MJ07/Mosq/Tokyo/2014	Kobayashi_2018	NCBI	2014-09-05	Japan	1	1_I	0	0	0	1	2014	17	13	10
KY849746.1	UI14881	Castonguay-Vanier_2018	NCBI	2009-08-12	Laos	1	1_I	0	0	0	1	2009	35	35	10
KY849709.1	SV218	Castonguay-Vanier_2018	NCBI	2009-04-30	Laos	1	1_I	0	0	0	1	2009	35	35	10
KY849713.1	SV232	Castonguay-Vanier_2018	NCBI	2009-05-09	Laos	1	1_I	0	0	0	1	2009	35	35	10
KY849726.1	UI15219	Castonguay-Vanier_2018	NCBI	2009-09-24	Laos	1	1_I	0	0	0	1	2009	35	35	10
KY849725.1	UI15040	Castonguay-Vanier_2018	NCBI	2009-09-03	Laos	1	1_I	0	0	0	1	2009	35	35	10
KY849710.1	SV220	Castonguay-Vanier_2018	NCBI	2009-05-04	Laos	1	1_I	0	0	0	1	2009	35	35	10
KY849738.1	UI18600	Castonguay-Vanier_2018	NCBI	2010-10-18	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849722.1	SV541	Castonguay-Vanier_2018	NCBI	2010-05-05	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849736.1	UI18058	Castonguay-Vanier_2018	NCBI	2010-08-30	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849737.1	UI18560	Castonguay-Vanier_2018	NCBI	2010-10-13	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849747.1	UI17268	Castonguay-Vanier_2018	NCBI	2010-07-06	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849721.1	SV532	Castonguay-Vanier_2018	NCBI	2010-04-17	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849743.1	SV594	Castonguay-Vanier_2018	NCBI	2010-07-15	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849744.1	SV602	Castonguay-Vanier_2018	NCBI	2010-07-25	Laos	1	1_I	0	0	0	1	2010	32	32	10
KY849703.1	LNT1660	Castonguay-Vanier_2018	NCBI	2010-08-17	Laos	1	1_I	0	0	0	1	2010	32	32	10
KX452061.1	TM118	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	1	1_I	0	0	0	0	2014	75	75	10
KX452066.1	TM301	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	1	1_III_related	0	0	0	0	2014	75	75	10
KX452067.1	TM385	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	1	1_I	0	0	0	0	2014	75	75	10
KU666942.1	TM100	Dhanoa_2016	NCBI	2014-01-XX	Malaysia	1	1_I	0	0	0	0	2014	75	75	10
GU131957.1	DENV-1/MX/BID-V3657/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
KF955416.1	DENV-1/MX/BID-V3662/2006	Zody_2014	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
KF955415.1	DENV-1/MX/BID-V3655/2006	Zody_2014	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
KF955417.1	DENV-1/MX/BID-V3663/2006	Zody_2014	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
GQ868499.1	DENV-1/MX/BID-V3664/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
GU131958.1	DENV-1/MX/BID-V3658/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
