strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
MN448979.1	KDH0021A_05/31/2010	Berry_2020	NCBI	2010-16-06	Thailand	3	3_II	0	0	0	1	2010	154	85	10
MN448972.1	KDH0011A_03/04/2010	Berry_2020	NCBI	2010-23-03	Thailand	3	3_II	0	0	0	1	2010	154	85	10
MW946704.1	01401/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	3	3_III	0	0	0	0	2013	48	47	10
KT424097.1	Pythium	Cho_2017	NCBI	2014-28-08	Thailand	3	3_II	0	0	0	1	2014	41	2	10
MW946679.1	00688/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	3	3_III	0	0	0	0	2014	41	39	10
MW946802.1	00759/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	3	3_III	0	0	0	0	2014	41	39	10
MW946775.1	00542/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	3	3_III	0	0	0	0	2014	41	39	10
LC410194.1	Th16-055DV3	Phadungsombat_2018	NCBI	2016-12-XX	Thailand	3	3_III	0	0	0	0	2016	14	14	10
LC410192.1	Th16-016DV3	Phadungsombat_2018	NCBI	2016-10-XX	Thailand	3	3_III	0	0	0	0	2016	14	14	10
LC410193.1	Th16-049DV3	Phadungsombat_2018	NCBI	2016-12-XX	Thailand	3	3_III	0	0	0	0	2016	14	14	10
FJ639746.1	DENV-3/VE/BID-V2174/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	3	3_III	0	0	0	0	2000	11	11	10
FJ639747.1	DENV-3/VE/BID-V2175/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	3	3_III	0	0	0	0	2000	11	11	10
FJ898468.1	DENV-3/VE/BID-V2965/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	3	3_III	0	0	0	0	2000	11	11	10
FJ639749.1	DENV-3/VE/BID-V2178/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	3	3_III	0	0	0	0	2000	11	11	10
EU529690.1	DENV-3/VE/BID-V908/2001	Henn_2008	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
EU482614.1	DENV-3/VE/BID-V913/2001	Henn_2008	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
EU529685.1	DENV-3/VE/BID-V1116/2001	Henn_2008	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
FJ639774.1	DENV-3/VE/BID-V2207/2001	Henn_2009	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
EU529684.1	DENV-3/VE/BID-V1113/2001	Henn_2008	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
EU482612.1	DENV-3/VE/BID-V904/2001	Henn_2008	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
FJ639760.1	DENV-3/VE/BID-V2190/2001	Henn_2009	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
FJ182015.1	DENV-3/VE/BID-V1114/2001	Henn_2008	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
FJ850098.1	DENV-3/VE/BID-V2455/2001	Henn_2009	NCBI	2001-XX-XX	Venezuela	3	3_III	0	0	0	0	2001	56	56	10
FJ898473.1	DENV-3/VE/BID-V2970/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639781.1	DENV-3/VE/BID-V2214/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ898472.1	DENV-3/VE/BID-V2969/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639786.1	DENV-3/VE/BID-V2219/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639780.1	DENV-3/VE/BID-V2213/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639785.1	DENV-3/VE/BID-V2218/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639779.1	DENV-3/VE/BID-V2212/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639782.1	DENV-3/VE/BID-V2215/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	3	3_III	0	0	0	0	2003	11	11	10
FJ639795.1	DENV-3/VE/BID-V2228/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	3	3_III	0	0	0	0	2004	25	25	10
FJ373304.1	DENV-3/VE/BID-V1590/2004	Henn_2008	NCBI	2004-XX-XX	Venezuela	3	3_III	0	0	0	0	2004	25	25	10
FJ639801.1	DENV-3/VE/BID-V2234/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	3	3_III	0	0	0	0	2004	25	25	10
FJ639792.1	DENV-3/VE/BID-V2225/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	3	3_III	0	0	0	0	2004	25	25	10
FJ639790.1	DENV-3/VE/BID-V2223/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	3	3_III	0	0	0	0	2004	25	25	10
FJ639791.1	DENV-3/VE/BID-V2224/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	3	3_III	0	0	0	0	2004	25	25	10
FJ639805.1	DENV-3/VE/BID-V2242/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	3	3_III	0	0	0	0	2005	22	22	10
EU854292.1	DENV-3/VE/BID-V1593/2005	Henn_2008	NCBI	2005-XX-XX	Venezuela	3	3_III	0	0	0	0	2005	22	22	10
FJ639810.1	DENV-3/VE/BID-V2247/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	3	3_III	0	0	0	0	2005	22	22	10
FJ639803.1	DENV-3/VE/BID-V2239/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	3	3_III	0	0	0	0	2005	22	22	10
FJ639825.1	DENV-3/VE/BID-V2266/2006	Henn_2009	NCBI	2006-XX-XX	Venezuela	3	3_III	0	0	0	0	2006	24	24	10
FJ639817.1	DENV-3/VE/BID-V2257/2006	Henn_2009	NCBI	2006-XX-XX	Venezuela	3	3_III	0	0	0	0	2006	24	24	10
EU932687.1	DENV-3/VE/BID-V1149/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	3	3_III	0	0	0	0	2007	73	73	10
MH450298.1	IDAMS-910115	Lizarazo_2018	NCBI	2015-30-09	Venezuela	3	3_III	0	0	0	1	2015	17	17	11
FJ432743.1	DENV-3/VN/BID-V1817/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	3	3_II	0	0	0	0	2007	413	413	10
KF955460.1	DENV-3/VN/BID-V1933/2008	Zody_2014	NCBI	2008-XX-XX	Vietnam	3	3_II	0	0	0	0	2008	288	288	10
FJ461338.1	DENV-3/VN/BID-V1953/2008	Henn_2009	NCBI	2008-XX-XX	Vietnam	3	3_II	0	0	0	0	2008	288	288	10
JQ045689.1	DENV3/Vietnam/10dx-232-801-Placebo-36hrs	Nguyen_2012	NCBI	2010-XX-XX	Vietnam	3	3_II	0	0	0	0	2010	70	70	10
JQ045690.1	DENV3/Vietnam/10dx-232-802-Placebo-36hrs	Nguyen_2012	NCBI	2010-XX-XX	Vietnam	3	3_II	0	0	0	0	2010	70	70	10
